,id,Trades,Profit Trades,Loss Trades,Best trade,Worst trade,Gross Profit,Gross Loss,Maximum consecutive wins,Maximal consecutive profit,Sharpe Ratio,Trading activity,Max deposit load,Latest trade,Trades per week,Avg holding time,Recovery Factor,Long Trades,Short Trades,Profit Factor,Expected Payoff,Average Profit,Average Loss,Maximum consecutive losses,Maximal consecutive loss,Monthly growth,Annual Forecast,Algo trading,Best trade,Maximum consecutive wins,Maximal consecutive profit,Worst trade,Maximum consecutive losses,Maximal consecutive loss,Absolute,Maximal,By Balance,By Equity
1197,1620803,10,9 (90.00%),1 (10.00%),29.73 USD,-12.73 USD,"128.48 USD
 (10 827 pips)","-12.73 USD
 (164 pips)",6 (76.99 USD),76.99 USD (6),1.04,47.88%,8.67%,2 hours ago,10,3 hours,9.09,2 (20.00%),8 (80.00%),10.09,11.58 USD,14.28 USD,-12.73 USD,1 (-12.73 USD),-12.73 USD (1),8.91%,,0%,29.73 USD,6 (76.99 USD),76.99 USD (6),-12.73 USD,1 (-12.73 USD),-12.73 USD (1),0.00 USD,12.73 USD (0.95%),0.95% (12.73 USD),7.42% (93.87 USD)
1198,1621579,12,11 (91.66%),1 (8.33%),14.63 USD,-2.38 USD,"35.72 USD
 (2 104 pips)","-3.18 USD
 (82 pips)",11 (35.72 USD),35.72 USD (11),0.64,85.78%,8.72%,6 hours ago,13,3 hours,13.07,3 (25.00%),9 (75.00%),11.23,2.71 USD,3.25 USD,-3.18 USD,1 (-2.38 USD),-2.38 USD (1),3.27%,,100%,14.63 USD,11 (35.72 USD),35.72 USD (11),-2.38 USD,1 (-2.38 USD),-2.38 USD (1),0.43 USD,2.49 USD (0.24%),0.24% (2.49 USD),0.89% (9.14 USD)
1199,1609584,10,10 (100.00%),0 (0.00%),3.89 USD,0.00 USD,"15.10 USD
 (1 505 pips)",0.00 USD,10 (15.10 USD),15.10 USD (10),1.4,11.07%,1.04%,2 days ago,5,2 hours,0,7 (70.00%),3 (30.00%),n/a,1.51 USD,1.51 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),3.02%,,100%,3.89 USD,10 (15.10 USD),15.10 USD (10),0.00 USD,0 (0.00 USD),0.00 USD (0),0.00 USD,0.00 USD (0.00%),0.00% (0.00 USD),0.93% (4.76 USD)
1200,1621584,11,10 (90.90%),1 (9.09%),7.96 USD,-2.38 USD,"21.05 USD
 (1 375 pips)","-3.18 USD
 (82 pips)",10 (21.05 USD),21.05 USD (10),0.66,40.69%,6.89%,6 hours ago,12,2 hours,7.18,3 (27.27%),8 (72.73%),6.62,1.62 USD,2.11 USD,-3.18 USD,1 (-2.38 USD),-2.38 USD (1),1.77%,,100%,7.96 USD,10 (21.05 USD),21.05 USD (10),-2.38 USD,1 (-2.38 USD),-2.38 USD (1),0.43 USD,2.49 USD (0.24%),0.24% (2.49 USD),0.89% (9.14 USD)
1201,1446787,589,473 (80.30%),116 (19.69%),70.00 EUR,-26.14 EUR,"2 511.16 EUR
 (9 917 137 pips)","-449.57 EUR
 (46 556 pips)",93 (149.57 EUR),861.80 EUR (48),0.35,66.63%,39.77%,38 days ago,0,8 days,8.06,165 (28.01%),424 (71.99%),5.59,3.50 EUR,5.31 EUR,-3.88 EUR,23 (-244.00 EUR),-244.00 EUR (23),0.00%,0.00%,40%,70.00 EUR,93 (149.57 EUR),861.80 EUR (48),-26.14 EUR,23 (-244.00 EUR),-244.00 EUR (23),0.00 EUR,255.74 EUR (15.97%),15.97% (255.74 EUR),34.28% (291.09 EUR)
1202,1410044,990,726 (73.33%),264 (26.67%),184.24 USD,-72.74 USD,"7 634.21 USD
 (11 590 708 pips)","-2 784.99 USD
 (131 834 pips)",98 (390.63 USD),1 201.73 USD (41),0.23,53.03%,79.71%,41 days ago,0,4 days,6.96,163 (16.46%),827 (83.54%),2.74,4.90 USD,10.52 USD,-10.55 USD,81 (-79.41 USD),-631.44 USD (24),0.00%,0.00%,44%,184.24 USD,98 (390.63 USD),1 201.73 USD (41),-72.74 USD,81 (-79.41 USD),-631.44 USD (24),0.00 USD,696.62 USD (14.44%),14.44% (696.62 USD),77.42% (1 028.92 USD)
1203,1414045,914,468 (51.20%),446 (48.80%),249.50 USD,-193.50 USD,"6 533.60 USD
 (113 964 pips)","-5 792.68 USD
 (79 953 pips)",14 (108.49 USD),469.34 USD (7),0.07,n/a,106.73%,43 days ago,0,53 minutes,0.63,423 (46.28%),491 (53.72%),1.13,0.81 USD,13.96 USD,-12.99 USD,13 (-111.28 USD),-240.26 USD (10),0.00%,0.00%,52%,249.50 USD,14 (108.49 USD),469.34 USD (7),-193.50 USD,13 (-111.28 USD),-240.26 USD (10),0.14 USD,1 166.90 USD (60.01%),29.99% (535.43 USD),29.33% (2.93 USD)
1204,1389140,388,296 (76.28%),92 (23.71%),565 900.00 USD,-223 828.46 USD,"6 800 013.60 USD
 (1 994 836 pips)","-809 349.25 USD
 (148 182 pips)",40 (777 554.99 USD),2 412 889.07 USD (32),0.29,100.00%,18.00%,2 days ago,1,3 days,18.48,158 (40.72%),230 (59.28%),8.4,15 439.86 USD,22 973.02 USD,-8 797.27 USD,16 (-21.40 USD),-324 173.60 USD (2),12.53%,152.00%,0%,565 900.00 USD,40 (777 554.99 USD),2 412 889.07 USD (32),-223 828.46 USD,16 (-21.40 USD),-324 173.60 USD (2),0.00 USD,324 173.60 USD (2.99%),7.94% (258 984.97 USD),77.61% (2 117 392.51 USD)
1205,1478107,2 052,1 483 (72.27%),569 (27.73%),21 500.00 USD,-18 510.00 USD,"309 188.45 USD
 (4 731 301 pips)","-168 266.23 USD
 (4 752 939 pips)",22 (532.86 USD),21 502.97 USD (2),0.08,100.00%,39.21%,1 hour ago,127,12 hours,6.3,1 002 (48.83%),1 050 (51.17%),1.84,68.68 USD,208.49 USD,-295.72 USD,3 (-7 976.30 USD),-18 511.87 USD (2),36.44%,442.18%,96%,21 500.00 USD,22 (532.86 USD),21 502.97 USD (2),-18 510.00 USD,3 (-7 976.30 USD),-18 511.87 USD (2),0.40 USD,22 360.59 USD (27.94%),7.20% (22 360.59 USD),76.77% (115 920.50 USD)
1206,1572307,302,266 (88.07%),36 (11.92%),20.00 USD,-55.09 USD,"291.02 USD
 (7 131 101 pips)","-179.73 USD
 (5 669 590 pips)",33 (2.83 USD),54.38 USD (23),0.14,34.01%,197.54%,8 days ago,0,2 hours,1.6,223 (73.84%),79 (26.16%),1.62,0.37 USD,1.09 USD,-4.99 USD,2 (-69.39 USD),-69.39 USD (2),22.90%,,44%,20.00 USD,33 (2.83 USD),54.38 USD (23),-55.09 USD,2 (-69.39 USD),-69.39 USD (2),0.00 USD,69.39 USD (34.00%),62.07% (69.39 USD),93.15% (104.13 USD)
1207,1194496,1 028,660 (64.20%),368 (35.80%),803.73 USD,-176.25 USD,"8 453.72 USD
 (49 894 pips)","-5 812.41 USD
 (53 464 pips)",13 (54.10 USD),807.84 USD (3),0.06,21.22%,86.04%,22 days ago,0,3 hours,3.32,574 (55.84%),454 (44.16%),1.45,2.57 USD,12.81 USD,-15.79 USD,8 (-795.66 USD),-795.66 USD (8),2.27%,28.45%,99%,803.73 USD,13 (54.10 USD),807.84 USD (3),-176.25 USD,8 (-795.66 USD),-795.66 USD (8),0.00 USD,795.66 USD (12.93%),13.08% (774.54 USD),55.55% (2 971.23 USD)
1208,1353102,278,278 (100.00%),0 (0.00%),915.24 USD,0.00 USD,"29 975.95 USD
 (54 587 pips)",-723.34 USD,278 (29 975.95 USD),29 975.95 USD (278),1.12,99.57%,25.87%,35 days ago,0,3 days,1851.43,61 (21.94%),217 (78.06%),41.44,107.83 USD,107.83 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),0.00%,2.69%,0%,915.24 USD,278 (29 975.95 USD),29 975.95 USD (278),0.00 USD,0 (0.00 USD),0.00 USD (0),3.39 USD,15.80 USD (0.01%),0.01% (15.80 USD),31.18% (40 689.10 USD)
1209,1552940,667,233 (34.93%),434 (65.07%),28.02 USD,-55.67 USD,"795.71 USD
 (21 247 870 pips)","-759.98 USD
 (20 155 219 pips)",7 (21.56 USD),35.33 USD (2),0.03,5.94%,157.81%,2 days ago,12,11 minutes,0.34,407 (61.02%),260 (38.98%),1.05,0.05 USD,3.42 USD,-1.75 USD,20 (-23.15 USD),-98.14 USD (8),-64.70%,-100.00%,0%,28.02 USD,7 (21.56 USD),35.33 USD (2),-55.67 USD,20 (-23.15 USD),-98.14 USD (8),17.90 USD,106.04 USD (46.87%),75.10% (106.04 USD),72.18% (96.11 USD)
1210,1615388,22,19 (86.36%),3 (13.64%),0.18 USD,-0.05 USD,"1.46 USD
 (1 823 pips)","-0.08 USD
 (79 pips)",12 (0.87 USD),0.87 USD (12),1.05,25.26%,20.55%,40 minutes ago,28,1 hour,27.6,14 (63.64%),8 (36.36%),18.25,0.06 USD,0.08 USD,-0.03 USD,1 (-0.05 USD),-0.05 USD (1),22.92%,,0%,0.18 USD,12 (0.87 USD),0.87 USD (12),-0.05 USD,1 (-0.05 USD),-0.05 USD (1),0.01 USD,0.05 USD (0.80%),0.80% (0.05 USD),21.08% (1.56 USD)
1211,1616269,8,8 (100.00%),0 (0.00%),2.59 USD,0.00 USD,"10.53 USD
 (1 046 pips)",0.00 USD,8 (10.53 USD),10.53 USD (8),1.45,9.06%,4.66%,21 hours ago,8,46 minutes,0,3 (37.50%),5 (62.50%),n/a,1.32 USD,1.32 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),21.06%,,0%,2.59 USD,8 (10.53 USD),10.53 USD (8),0.00 USD,0 (0.00 USD),0.00 USD (0),0.00 USD,0.00 USD (0.00%),0.00% (0.00 USD),2.02% (1.06 USD)
1212,1623197,13,12 (92.30%),1 (7.69%),4.30 USD,-7.40 USD,"23.00 USD
 (230 pips)","-7.40 USD
 (74 pips)",8 (8.70 USD),14.30 USD (4),0.47,9.67%,52.07%,2 hours ago,13,1 hour,2.11,5 (38.46%),8 (61.54%),3.11,1.20 USD,1.92 USD,-7.40 USD,1 (-7.40 USD),-7.40 USD (1),36.08%,,0%,4.30 USD,8 (8.70 USD),14.30 USD (4),-7.40 USD,1 (-7.40 USD),-7.40 USD (1),0.00 USD,7.40 USD (14.41%),14.41% (7.40 USD),9.93% (5.10 USD)
1213,1567435,156,97 (62.17%),59 (37.82%),17.22 USD,-10.48 USD,"357.71 USD
 (17 660 pips)","-220.38 USD
 (9 737 pips)",16 (51.05 USD),51.05 USD (16),0.23,43.99%,8.72%,21 days ago,0,7 hours,4.04,0 (0.00%),156 (100.00%),1.62,0.88 USD,3.69 USD,-3.74 USD,5 (-30.94 USD),-30.94 USD (5),7.36%,,100%,17.22 USD,16 (51.05 USD),51.05 USD (16),-10.48 USD,5 (-30.94 USD),-30.94 USD (5),6.82 USD,33.96 USD (3.30%),3.20% (32.88 USD),6.64% (70.25 USD)
1214,1567411,156,95 (60.89%),61 (39.10%),12.97 USD,-12.01 USD,"320.35 USD
 (16 156 pips)","-197.57 USD
 (8 840 pips)",13 (54.53 USD),54.53 USD (13),0.2,45.77%,21.59%,27 days ago,0,8 hours,3.16,0 (0.00%),156 (100.00%),1.62,0.79 USD,3.37 USD,-3.24 USD,9 (-29.96 USD),-30.31 USD (6),5.05%,,100%,12.97 USD,13 (54.53 USD),54.53 USD (13),-12.01 USD,9 (-29.96 USD),-30.31 USD (6),29.33 USD,38.83 USD (3.74%),3.74% (38.92 USD),6.49% (69.35 USD)
1215,1567436,123,82 (66.66%),41 (33.33%),17.26 USD,-10.46 USD,"286.66 USD
 (14 152 pips)","-180.18 USD
 (7 968 pips)",15 (48.11 USD),48.11 USD (15),0.21,34.04%,8.82%,21 days ago,0,8 hours,3.09,0 (0.00%),123 (100.00%),1.59,0.87 USD,3.50 USD,-4.39 USD,3 (-22.14 USD),-22.14 USD (3),5.63%,,98%,17.26 USD,15 (48.11 USD),48.11 USD (15),-10.46 USD,3 (-22.14 USD),-22.14 USD (3),15.15 USD,34.50 USD (1.65%),3.18% (34.81 USD),6.72% (70.25 USD)
1216,1567437,117,76 (64.95%),41 (35.04%),13.02 USD,-11.36 USD,"264.40 USD
 (13 029 pips)","-165.66 USD
 (7 268 pips)",11 (17.79 USD),29.92 USD (5),0.22,26.31%,8.95%,21 days ago,0,9 hours,2.88,0 (0.00%),117 (100.00%),1.6,0.84 USD,3.48 USD,-4.04 USD,4 (-28.95 USD),-28.95 USD (4),6.31%,,98%,13.02 USD,11 (17.79 USD),29.92 USD (5),-11.36 USD,4 (-28.95 USD),-28.95 USD (4),11.97 USD,34.33 USD (3.16%),3.20% (34.83 USD),6.81% (70.25 USD)
1217,1613943,8,8 (100.00%),0 (0.00%),1.54 USD,0.00 USD,"11.08 USD
 (1 127 pips)",-0.24 USD,8 (11.08 USD),11.08 USD (8),4.24,12.17%,1.74%,15 hours ago,6,2 hours,361.33,2 (25.00%),6 (75.00%),46.17,1.39 USD,1.39 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),5.42%,,87%,1.54 USD,8 (11.08 USD),11.08 USD (8),0.00 USD,0 (0.00 USD),0.00 USD (0),0.03 USD,0.03 USD (0.02%),0.02% (0.03 USD),3.24% (6.62 USD)
1218,1618937,9,9 (100.00%),0 (0.00%),11.36 USD,0.00 USD,"35.60 USD
 (3 712 pips)",0.00 USD,9 (35.60 USD),35.60 USD (9),1.19,99.15%,6.41%,1 day ago,15,5 hours,0,6 (66.67%),3 (33.33%),n/a,3.96 USD,3.96 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),3.56%,,0%,11.36 USD,9 (35.60 USD),35.60 USD (9),0.00 USD,0 (0.00 USD),0.00 USD (0),0.00 USD,0.00 USD (0.00%),0.00% (0.00 USD),3.84% (39.72 USD)
1219,1596392,11,9 (81.81%),2 (18.18%),18.10 USD,-42.20 USD,"91.48 USD
 (1 309 pips)","-80.50 USD
 (805 pips)",9 (91.48 USD),91.48 USD (9),0.07,9.61%,6.65%,2 days ago,3,4 hours,0.14,6 (54.55%),5 (45.45%),1.14,1.00 USD,10.16 USD,-40.25 USD,2 (-80.50 USD),-80.50 USD (2),1.80%,,0%,18.10 USD,9 (91.48 USD),91.48 USD (9),-42.20 USD,2 (-80.50 USD),-80.50 USD (2),0.00 USD,80.50 USD (11.48%),11.48% (80.50 USD),13.16% (92.30 USD)
1220,1623835,25,19 (76.00%),6 (24.00%),17.65 USD,-10.35 USD,"24.49 USD
 (930 pips)","-20.56 USD
 (188 pips)",10 (20.58 USD),20.58 USD (10),0.06,75.54%,10.26%,13 minutes ago,28,23 minutes,0.21,20 (80.00%),5 (20.00%),1.19,0.16 USD,1.29 USD,-3.43 USD,2 (-18.00 USD),-18.00 USD (2),0.64%,,0%,17.65 USD,10 (20.58 USD),20.58 USD (10),-10.35 USD,2 (-18.00 USD),-18.00 USD (2),19.01 USD,19.01 USD (2.85%),2.80% (18.70 USD),4.75% (31.83 USD)
1221,1150390,96,37 (38.54%),59 (61.46%),505.25 USD,-67.37 USD,"1 771.06 USD
 (18 170 pips)","-1 773.20 USD
 (14 103 pips)",5 (103.04 USD),505.25 USD (1),0.02,45.27%,5.02%,2 hours ago,2,2 days,0,48 (50.00%),48 (50.00%),1,-0.02 USD,47.87 USD,-30.05 USD,13 (-390.84 USD),-390.84 USD (13),5.49%,66.64%,96%,505.25 USD,5 (103.04 USD),505.25 USD (1),-67.37 USD,13 (-390.84 USD),-390.84 USD (13),390.84 USD,579.39 USD (31.70%),31.70% (579.39 USD),3.92% (60.37 USD)
1222,1410146,571,400 (70.05%),171 (29.95%),892.99 USD,-830.54 USD,"11 280.47 USD
 (118 354 pips)","-12 163.18 USD
 (323 276 pips)",27 (117.22 USD),1 253.69 USD (16),-0.01,87.94%,104.10%,1 hour ago,43,4 days,-0.3,399 (69.88%),172 (30.12%),0.93,-1.55 USD,28.20 USD,-71.13 USD,22 (-1 279.57 USD),-1 485.87 USD (15),4.32%,52.40%,0%,892.99 USD,27 (117.22 USD),1 253.69 USD (16),-830.54 USD,22 (-1 279.57 USD),-1 485.87 USD (15),2 453.10 USD,2 955.24 USD (11.59%),11.59% (2 955.24 USD),11.26% (2 871.29 USD)
1223,1612464,10,4 (40.00%),6 (60.00%),12.51 USD,-10.50 USD,"38.31 USD
 (3 021 pips)","-38.78 USD
 (4 539 pips)",2 (18.14 USD),18.14 USD (2),0.02,84.80%,10.44%,2 hours ago,13,2 days,-0.04,6 (60.00%),4 (40.00%),0.99,-0.05 USD,9.58 USD,-6.46 USD,3 (-9.98 USD),-10.50 USD (1),-4.74%,,0%,12.51 USD,2 (18.14 USD),18.14 USD (2),-10.50 USD,3 (-9.98 USD),-10.50 USD (1),10.46 USD,10.68 USD (5.66%),9.36% (18.36 USD),7.00% (13.03 USD)
1224,1576547,19,14 (73.68%),5 (26.32%),7.36 USD,-11.57 USD,"47.96 USD
 (1 149 pips)","-51.82 USD
 (1 061 pips)",5 (15.02 USD),15.02 USD (5),0.02,2.14%,37.91%,3 days ago,2,1 hour,-0.15,17 (89.47%),2 (10.53%),0.93,-0.20 USD,3.43 USD,-10.36 USD,2 (-20.15 USD),-20.15 USD (2),-0.92%,,100%,7.36 USD,5 (15.02 USD),15.02 USD (5),-11.57 USD,2 (-20.15 USD),-20.15 USD (2),18.44 USD,24.97 USD (2.49%),2.44% (24.54 USD),2.48% (24.96 USD)
1225,1539191,206,118 (57.28%),88 (42.72%),8.16 CAD,-5.88 CAD,"81.87 CAD
 (47 474 pips)","-80.88 CAD
 (75 035 pips)",11 (6.97 CAD),12.10 CAD (9),0.01,21.64%,81.01%,3 days ago,10,2 hours,0.03,108 (52.43%),98 (47.57%),1.01,0.00 CAD,0.69 CAD,-0.92 CAD,7 (-5.77 CAD),-9.25 CAD (3),12.16%,,1%,8.16 CAD,11 (6.97 CAD),12.10 CAD (9),-5.88 CAD,7 (-5.77 CAD),-9.25 CAD (3),25.47 CAD,28.51 CAD (14.04%),27.67% (28.51 CAD),15.59% (13.26 CAD)
1226,1607516,17,10 (58.82%),7 (41.18%),7.53 EUR,-8.59 EUR,"49.53 EUR
 (6 206 pips)","-52.89 EUR
 (5 440 pips)",5 (21.88 EUR),23.13 EUR (4),-0.02,95.61%,19.01%,1 hour ago,19,2 days,-0.11,9 (52.94%),8 (47.06%),0.94,-0.20 EUR,4.95 EUR,-7.56 EUR,4 (-30.79 EUR),-30.79 EUR (4),-0.66%,,0%,7.53 EUR,5 (21.88 EUR),23.13 EUR (4),-8.59 EUR,4 (-30.79 EUR),-30.79 EUR (4),9.92 EUR,30.84 EUR (5.85%),5.85% (30.85 EUR),4.32% (21.32 EUR)
1227,1503575,124,61 (49.19%),63 (50.81%),7.64 USD,-6.08 USD,"84.48 USD
 (79 066 pips)","-86.69 USD
 (87 627 pips)",6 (4.04 USD),8.30 USD (2),-0.01,85.20%,99.63%,2 days ago,4,2 days,-0.16,71 (57.26%),53 (42.74%),0.97,-0.02 USD,1.38 USD,-1.38 USD,6 (-1.48 USD),-7.19 USD (2),-0.41%,-4.94%,100%,7.64 USD,6 (4.04 USD),8.30 USD (2),-6.08 USD,6 (-1.48 USD),-7.19 USD (2),4.67 USD,13.56 USD (4.23%),4.24% (13.56 USD),1.96% (6.08 USD)
1228,1587432,40,22 (55.00%),18 (45.00%),22.89 USD,-18.44 USD,"79.54 USD
 (14 697 pips)","-82.56 USD
 (11 496 pips)",8 (38.95 USD),38.95 USD (8),0,96.59%,38.99%,10 hours ago,13,2 days,-0.05,29 (72.50%),11 (27.50%),0.96,-0.08 USD,3.62 USD,-4.59 USD,9 (-58.08 USD),-58.08 USD (9),-0.75%,,0%,22.89 USD,8 (38.95 USD),38.95 USD (8),-18.44 USD,9 (-58.08 USD),-58.08 USD (9),53.49 USD,58.38 USD (15.17%),15.18% (58.44 USD),27.11% (103.74 USD)
1229,1468122,193,107 (55.44%),86 (44.56%),2 917.13 USD,-392.04 USD,"7 669.44 USD
 (50 603 pips)","-3 182.62 USD
 (29 145 pips)",17 (126.66 USD),3 956.57 USD (4),0.12,60.22%,38.70%,7 hours ago,12,18 hours,3.91,70 (36.27%),123 (63.73%),2.41,23.25 USD,71.68 USD,-37.01 USD,11 (-310.96 USD),-409.42 USD (3),-1.22%,-14.75%,0%,2 917.13 USD,17 (126.66 USD),3 956.57 USD (4),-392.04 USD,11 (-310.96 USD),-409.42 USD (3),30.66 USD,1 147.19 USD (21.75%),42.47% (521.66 USD),37.71% (281.29 USD)
1230,1605640,42,20 (47.61%),22 (52.38%),455.00 USD,-69.00 USD,"888.32 USD
 (3 267 pips)","-437.50 USD
 (2 468 pips)",5 (120.32 USD),455.00 USD (1),0.15,31.47%,16.95%,5 minutes ago,19,6 hours,1.69,24 (57.14%),18 (42.86%),2.03,10.73 USD,44.42 USD,-19.89 USD,5 (-96.75 USD),-169.05 USD (4),16.59%,,0%,455.00 USD,5 (120.32 USD),455.00 USD (1),-69.00 USD,5 (-96.75 USD),-169.05 USD (4),6.75 USD,266.90 USD (21.14%),22.70% (266.40 USD),21.89% (222.50 USD)
1231,1382492,41,20 (48.78%),21 (51.22%),16.16 USD,-8.53 USD,"103.73 USD
 (22 615 pips)","-107.40 USD
 (22 191 pips)",5 (14.20 USD),36.22 USD (3),0,94.92%,6.05%,3 days ago,1,12 days,-0.09,41 (100.00%),0 (0.00%),0.97,-0.09 USD,5.19 USD,-5.11 USD,6 (-30.53 USD),-30.53 USD (6),4.13%,,97%,16.16 USD,5 (14.20 USD),36.22 USD (3),-8.53 USD,6 (-30.53 USD),-30.53 USD (6),26.12 USD,41.31 USD (7.96%),11.05% (41.63 USD),3.50% (17.15 USD)
1232,1381364,91,75 (82.41%),16 (17.58%),83.86 USD,-115.84 USD,"283.15 USD
 (12 094 pips)","-273.27 USD
 (12 272 pips)",65 (86.44 USD),86.44 USD (65),0.02,97.17%,6.38%,3 days ago,3,3 days,0.06,45 (49.45%),46 (50.55%),1.04,0.11 USD,3.78 USD,-17.08 USD,4 (-70.41 USD),-115.84 USD (1),3.89%,47.23%,97%,83.86 USD,65 (86.44 USD),86.44 USD (65),-115.84 USD,4 (-70.41 USD),-115.84 USD (1),86.21 USD,168.28 USD (18.05%),22.92% (167.83 USD),73.44% (661.71 USD)
1233,1496781,82,75 (91.46%),7 (8.54%),67.56 USD,-239.46 USD,"804.58 USD
 (15 073 pips)","-810.30 USD
 (21 666 pips)",40 (387.15 USD),387.15 USD (40),0.04,23.13%,8.35%,2 days ago,3,9 hours,-0.02,55 (67.07%),27 (32.93%),0.99,-0.07 USD,10.73 USD,-115.76 USD,4 (-348.19 USD),-348.19 USD (4),3.45%,,95%,67.56 USD,40 (387.15 USD),387.15 USD (40),-239.46 USD,4 (-348.19 USD),-348.19 USD (4),73.23 USD,348.55 USD (43.03%),44.32% (341.43 USD),30.67% (236.16 USD)
1234,1605249,58,34 (58.62%),24 (41.38%),172.00 BRL,-275.00 BRL,"1 893.00 BRL
 (89 265 pips)","-1 964.00 BRL
 (58 270 pips)",8 (283.00 BRL),486.00 BRL (7),-0.01,7.36%,9.49%,21 hours ago,29,30 minutes,-0.07,38 (65.52%),20 (34.48%),0.96,-1.22 BRL,55.68 BRL,-81.83 BRL,6 (-510.00 BRL),-510.00 BRL (6),-1.18%,,100%,172.00 BRL,8 (283.00 BRL),486.00 BRL (7),-275.00 BRL,6 (-510.00 BRL),-510.00 BRL (6),860.00 BRL,968.00 BRL (15.85%),15.85% (968.00 BRL),7.45% (430.00 BRL)
1235,1582833,33,17 (51.51%),16 (48.48%),9.08 USD,-6.83 USD,"42.52 USD
 (2 086 pips)","-66.88 USD
 (2 960 pips)",5 (18.42 USD),18.42 USD (5),-0.18,10.17%,2.53%,20 hours ago,13,1 hour,-0.72,14 (42.42%),19 (57.58%),0.64,-0.74 USD,2.50 USD,-4.18 USD,5 (-25.45 USD),-25.45 USD (5),-1.22%,,66%,9.08 USD,5 (18.42 USD),18.42 USD (5),-6.83 USD,5 (-25.45 USD),-25.45 USD (5),33.44 USD,33.83 USD (1.69%),1.69% (33.83 USD),0.18% (3.65 USD)
1236,1479678,105,67 (63.80%),38 (36.19%),18.08 USD,-28.78 USD,"220.72 USD
 (22 102 pips)","-215.63 USD
 (21 463 pips)",11 (15.65 USD),46.02 USD (4),0.03,75.39%,17.74%,1 hour ago,10,19 hours,0.08,43 (40.95%),62 (59.05%),1.02,0.05 USD,3.29 USD,-5.67 USD,7 (-65.21 USD),-65.21 USD (7),-36.60%,-100.00%,100%,18.08 USD,11 (15.65 USD),46.02 USD (4),-28.78 USD,7 (-65.21 USD),-65.21 USD (7),4.60 USD,65.85 USD (40.84%),45.65% (65.85 USD),24.32% (34.44 USD)
1237,673884,14 104,11 618 (82.37%),2 486 (17.63%),1 072.06 EUR,-1 924.05 EUR,"46 374.80 EUR
 (916 727 pips)","-46 944.70 EUR
 (938 225 pips)",63 (55.30 EUR),1 148.53 EUR (3),-0.01,91.63%,22.65%,3 hours ago,62,14 hours,-0.07,7 268 (51.53%),6 836 (48.47%),0.99,-0.04 EUR,3.99 EUR,-18.88 EUR,38 (-1 298.70 EUR),-4 331.97 EUR (3),2.57%,31.20%,94%,1 072.06 EUR,63 (55.30 EUR),1 148.53 EUR (3),-1 924.05 EUR,38 (-1 298.70 EUR),-4 331.97 EUR (3),3 581.91 EUR,8 042.26 EUR (147.28%),56.00% (8 042.26 EUR),40.82% (4 298.36 EUR)
1238,1218584,422,287 (68.00%),135 (31.99%),5.95 USD,-18.75 USD,"230.16 USD
 (28 445 pips)","-223.57 USD
 (25 956 pips)",16 (33.55 USD),33.55 USD (16),0.03,10.15%,101.04%,3 days ago,11,21 hours,0.09,111 (26.30%),311 (73.70%),1.03,0.02 USD,0.80 USD,-1.66 USD,9 (-6.41 USD),-22.15 USD (5),-1.06%,-12.81%,99%,5.95 USD,16 (33.55 USD),33.55 USD (16),-18.75 USD,9 (-6.41 USD),-22.15 USD (5),8.68 USD,71.01 USD (6.61%),14.94% (70.94 USD),5.60% (25.18 USD)
1239,1395011,328,168 (51.21%),160 (48.78%),1 417.40 USD,-3 798.62 USD,"23 971.24 USD
 (26 258 pips)","-24 808.10 USD
 (22 416 pips)",13 (3 156.84 USD),3 532.05 USD (11),0,25.20%,5.15%,3 days ago,1,5 hours,-0.09,162 (49.39%),166 (50.61%),0.97,-2.55 USD,142.69 USD,-155.05 USD,16 (-692.27 USD),-6 764.50 USD (7),-6.12%,-74.29%,25%,1 417.40 USD,13 (3 156.84 USD),3 532.05 USD (11),-3 798.62 USD,16 (-692.27 USD),-6 764.50 USD (7),1 170.36 USD,9 738.34 USD (16.63%),16.63% (9 738.34 USD),8.95% (4 712.37 USD)
1240,1618375,22,7 (31.81%),15 (68.18%),11.69 EUR,-5.17 EUR,"49.95 EUR
 (10 396 pips)","-51.92 EUR
 (13 702 pips)",2 (22.66 EUR),22.66 EUR (2),0.04,55.02%,36.38%,2 hours ago,27,3 hours,-0.08,14 (63.64%),8 (36.36%),0.96,-0.09 EUR,7.14 EUR,-3.46 EUR,6 (-18.83 EUR),-18.83 EUR (6),-1.91%,,0%,11.69 EUR,2 (22.66 EUR),22.66 EUR (2),-5.17 EUR,6 (-18.83 EUR),-18.83 EUR (6),11.41 EUR,24.59 EUR (4.67%),4.66% (24.53 EUR),1.59% (8.39 EUR)
